BCHAIN-ATRCT,BCHAIN-MWNUS,BCHAIN-DIFF,BCHAIN-MWNTD,BCHAIN-MWTRV,BCHAIN-AVBLS,BCHAIN-ETRAV,BCHAIN-BLCHS,BCHAIN-TOUTV,BCHAIN-NADDU,BCHAIN-NTRBL,BCHAIN-NTREP,BCHAIN-HRATE,BCHAIN-MIREV,BCHAIN-NTRAT,BCHAIN-CPTRA,BCHAIN-TRVOU,BCHAIN-CPTRV,BCHAIN-ETRVU,BCHAIN-TRFUS,BCHAIN-NTRAN,BCHAIN-TRFEE,BCHAIN-TOTBC,BCHAIN-MKTCP,BCHAIN-MKPRU
9.88,8543378,2.25833E+11,64095,0,0.8,238546.44,83640.95,2253377.47,389323,1641.08,206549,1526764.96,1027531.44,158177162,4.76,12358708.78,0.73,144015257.5,36258.01,223187,60.05,15889737.5,9592952324,604.22
9.55,8531200,2.25833E+11,64496,0,0.76,198504.19,83531.43,2326674.02,391223,1639.9,219880,1582896.02,1051860,157953975,4.71,12923838.33,0.91,118467306.4,37435.46,231227,62.72,15888037.5,9481980780,597.42
6.7,8518439,2.25833E+11,66259,0,0.71,255024.37,83423.91,1867494.6,408180,1441.06,228039,1863551.35,1241468.76,157722748,5.34,20607535.08,0.83,152507128.5,38849.77,239216,64.96,15886275,9500151313,598.88
8.28,8504950,2.25833E+11,68572,0,0.78,243390.68,83305.83,2304138.84,419627,1620.83,235825,1717610.58,1166565.27,157483532,4.87,13349846.12,0.81,148383128.5,42277.38,247987,69.34,15884200,9683802530,609.74
10.96,8491403,2.25833E+11,57564,0,0.83,221106.77,83185.65,2074708,399754,1680.75,244880,1493086.32,1013869.97,157235545,4.71,12354975.67,0.78,134760154.4,40299.08,223540,66.12,15882312.5,9679951823,610.19
7.7,8478843,2.25833E+11,53398,0,0.67,165789.45,83074.59,1626466.7,369331,1321.4,220874,1627800.88,1112983.75,157012005,5.97,9289978.56,1.12,101804671.5,32559.04,191603,53.02,15880650,9751671939,611.58
8.5,8467464,2.25833E+11,57298,0,0.75,152553.93,82976.23,1475509.56,376568,1322.26,188780,1829872.71,1239350.12,156820402,5.91,8953094.94,1.37,92793982.26,35060.67,215529,57.63,15878837.5,9658620486,608
8.8,8455634,2.25833E+11,59508,0,0.77,187558.46,82853.27,1901247.27,377920,1522.44,212506,1571669.81,1067815,156604873,5.19,12836700.34,0.96,114444424.4,39391.03,213142,64.55,15876800,9687705824,609.11
8.09,8442686,2.25833E+11,63112,0,0.75,201325.56,82744.6,1564540.18,397310,1516.15,210471,1728836.79,1179081.75,156391731,5.2,11891587.39,0.98,123313922.9,36564.51,233488,59.69,15875062.5,9723634532,610.38
7.33,8428792,2.25833E+11,64166,0,0.76,219075.96,82628.64,1897616.61,388645,1485.89,230842,1751289.22,1197718.89,156158243,5.32,15168677.68,0.91,134490737.6,38286.01,231800,62.36,15873137.5,9744519111,612.08
7.86,8415070,2.25833E+11,62502,0,0.78,237702.68,82509.42,1993041.53,404798,1453.1,228878,1863551.35,1275111.83,155926443,5.45,32818905.11,0.9,145930431.2,41984.34,241215,68.38,15871187.5,9743639430,610.92
6.83,8401982,2.24587E+11,55677,0,0.69,214931.75,82379.66,1672258.49,401012,1280.05,237998,1829872.71,1245625.42,155685228,6.13,24913919.86,0.97,131334047.5,34173.6,208649,55.92,15869125,9696828831,609.67
7.43,8389115,2.20756E+11,45119,0,0.59,163733.67,82267.05,1506619.98,373779,1099.94,205358,1799709.05,1251012.5,155476579,7.09,19748109.56,1.28,99918473.18,28946.02,180391,47.43,15867087.5,9682890147,608.15
7.21,8376577,2.20756E+11,55303,0,0.64,157018.8,82170.01,1478034.97,355122,1247.22,177045,1700944.53,1217738.12,155296188,6.46,13826608.28,1.26,98687889.72,32154.54,193320,51.15,15865037.5,9971334719,625.76
9.36,8364568,2.20756E+11,63958,0,0.81,237915.41,82069.79,1761844.57,379259,1553.1,190432,1569258.5,1120494.37,155102868,5.22,16550749.95,0.77,149137276.2,40183.97,222094,64.1,15863100,9943784235,625.07
7.96,8351388,2.20756E+11,61679,0,0.81,245006.01,81953.34,1626880.3,399896,1576.43,218471,1580232.34,1134450,154880774,5.16,21304907.48,0.75,154415043.4,37564.41,227006,59.6,15861325,9996600081,627.77
8.15,8338537,2.20756E+11,62424,0,0.8,231650.64,81836.11,1603741.19,400704,1650.05,223812,1668023.03,1177623.3,154653768,4.84,16922951.23,0.84,143426494.4,39478.48,250809,63.76,15859525,9819424904,614.46
8.81,8325833,2.20756E+11,59567,0,0.86,229269.05,81713.09,1600893.41,416403,1706.75,247669,1492441.65,1044942.9,154402959,4.65,14155539.59,0.76,140759736.1,37238.26,232118,60.65,15857625,9735788869,611.09
9.96,8313574,2.20756E+11,56005,0,0.88,260037.07,81595.18,1713681.5,422792,1626.3,229209,1536337,1072259.87,154170841,4.87,22519218.62,0.69,159238902.6,38609.83,227683,63.04,15855925,9709692792,608.1
6.03,8301680,2.20756E+11,47936,0,0.57,185085.97,81471.94,1160632.75,347566,1023.7,224939,1964316.59,1376331,153943158,7.66,22587938.84,1.23,113850085.3,28683.08,183244,46.63,15854175,9752220126,610.59
10.38,8291140,2.20756E+11,46800,0,0.76,175375.5,81368.24,1308424.92,358536,1446.06,180771,1382703.3,959616,153759914,5.43,40400922.25,0.92,106852789.6,31408.1,182204,51.54,15851937.5,9658268480,600.88
6.96,8279883,2.20756E+11,58876,0,0.72,231019.71,81271.22,1595134.29,389622,1476.18,179744,1678996.86,1109403,153577710,5.05,15043105.56,0.85,134009917.3,33260.97,225856,57.33,15850362.5,9194478279,576.21
8.01,8267543,2.20756E+11,59451,0,0.84,280787.82,81160.05,1788232.59,384065,1689.41,223109,1547310.83,1008150,153351854,4.38,14999479.54,0.65,160610637.8,36446.78,238207,63.71,15848450,9065313400,572.81
8.55,8254418,2.20756E+11,62316,0,0.83,282053.83,81040.73,1783742.78,392551,1676.86,234933,1481467.82,970161.44,153113647,4.44,15333990.49,0.62,162059671.7,36031.47,226377,62.71,15846700,9105038419,574.82
7.98,8241749,2.20756E+11,60064,0,0.78,264413.93,80927.88,1829715.34,419511,1542.33,221580,1810682.89,1194622.05,152887270,4.84,15352375.32,0.8,153077158.7,39542.12,254486,68.3,15845025,9173160323,578.61
7.33,8229264,2.18442E+11,57758,0,0.8,250987.84,80798.5,1714220.63,386989,1511.95,250723,1635101.52,1070546.37,152632784,4.91,13006720.33,0.76,144265305.9,37004.69,225282,64.37,15842975,9106383600,575.22
7.29,8217306,2.17375E+11,43940,0,0.6,143429.89,80677.97,1302221.63,330360,1147.95,221624,1642480.66,1091820.34,152407502,6.41,6969155.03,1.35,82377528.3,28093.07,174489,48.91,15841112.5,9098184553,576.53
8.69,8206927,2.17375E+11,51144,0,0.68,169458.64,80585.48,1464561.62,364840,1327.06,171570,1556034.31,1024500.66,152233013,5.51,11038371.15,1.09,96289790.08,31521.6,191098,55.47,15839212.5,9000157327,571.54
8.96,8195575,2.17375E+11,61473,0,0.84,214451.96,80486.56,2092780.6,383173,1717.93,187712,1426364.78,953716.5,152041915,4.36,12305907.42,0.79,123955382.3,36096.45,226767,62.44,15837412.5,9154182799,581.07
9.88,8183832,2.17375E+11,55999,0,0.86,243924.27,80375.1,2132803.99,390942,1800.06,222851,1404753.2,940023.47,151815148,4.16,18023876.4,0.69,140844312.9,37308.91,234009,64.61,15835762.5,9143727625,579.86
7.4,8171299,2.17375E+11,61596,0,0.75,270871.31,80262.25,2131129.91,409928,1555.26,229999,1653286.46,1110792.9,151581139,4.82,17189751.05,0.73,157159537.2,38135.38,237956,65.72,15834137.5,9186966578,582.84
8.68,8156634,2.17375E+11,66210,0,0.82,283118.2,80146.3,2090785.99,398308,1625.99,234562,1588451.69,1074378.36,151343183,4.65,19520117.27,0.67,165358019.8,39516.27,239021,67.65,15832237.5,9246976634,586.18
7.08,8144534,2.17375E+11,62871,0,0.78,249916.8,80024.44,1991498.22,409008,1445.28,235298,1718121.22,1168789.12,151104162,5.25,19463587.59,0.82,146968577.6,38861.26,229801,66.08,15830400,9309383328,588.97
6.81,8133328,2.17375E+11,54200,0,0.61,136485.18,79899.43,1338909.57,357816,1134.38,226083,1761344.39,1182381.62,150874361,6.55,15404607.04,1.52,79203717.81,29400.11,184904,50.66,15828425,9185393312,582.82
7.36,8123646,2.17375E+11,63971,0,0.71,195430.84,79799.2,2110969.43,400866,1348.41,181617,1685703.84,1134217.5,150689457,5.56,16537121.82,1.02,113672352.8,35966.96,210352,61.83,15826387.5,9205418289,583.2
9.05,8113706,2.17375E+11,67999,0,0.79,273688.28,79687.53,2377047.79,403011,1598.01,206355,1664092.25,1108626.82,150479105,4.67,15567926.13,0.73,156886332.9,46316.76,246095,80.79,15824450,9071049474,576.65
8.15,8102635,2.17375E+11,67897,0,0.79,247545.69,79565.75,2327792.8,405409,1555.46,241815,1664092.25,1105741.56,150233010,4.78,24259885.2,0.8,141677830,43766.5,239541,76.47,15822525,9055705733,576.03
11.36,8091577,2.17375E+11,62678,0,0.94,284474.55,79442.72,1999807.95,394403,1934.98,235996,1329112.64,883763.26,149993469,3.87,21788909.85,0.56,162671083.2,42161.94,238003,73.73,15820600,9046693698,575.51
10.56,8078936,2.17375E+11,65414,0,0.92,317055.16,79325.9,2767413.52,413844,1885.63,234708,1469587.96,984960,149755466,4,20633789.33,0.56,182623774.5,48554.06,256447,84.29,15819062.5,9111780000,581.11
7.83,8066462,2.03484E+11,61040,0,0.8,213376.76,79200.69,2077130.22,384259,1389.69,252856,1577645.9,1035485.42,149499019,5.27,19039255.2,0.88,120670960.5,38648.62,202896,68.34,15817375,8945200084,570.14
7.25,8055026,2.01893E+11,55970,0,0.63,204252.4,79082.46,1718002.71,360393,1223.03,199828,1645931.21,1167746.39,149296123,5.98,15817470.27,1.03,116178765.9,35099.89,200577,61.7,15815550,8995884840,570.97
8.21,8045809,2.01893E+11,67354,0,0.66,180457.46,78978.01,2087321.6,367024,1324.73,197135,1645931.21,1197995.5,149095546,5.67,11882577.72,1.17,105251816.9,37180.24,217257,63.74,15813512.5,9223231166,586.43
8.73,8036289,2.01893E+11,66845,0,0.8,259072.95,78868.59,1924492.13,389496,1563.57,212890,1495388.72,1093307.25,148878289,4.85,15437752.07,0.74,151428140.4,41360.39,232973,70.76,15811475,9241807138,587.75
9.73,8026140,2.01893E+11,65011,0,0.86,316658.44,78748.61,2254855.17,408263,1696.76,228078,1505424.89,1115316.79,148645316,4.54,26073725.34,0.61,187360466.6,47288.4,254515,79.92,15809612.5,9354231524,589.24
8.11,8015050,2.01893E+11,72246,0,0.83,296860.73,78619.54,2174752.25,417668,1615.66,249758,1525497.22,1123923.75,148390801,4.73,34991566.07,0.66,174776758.7,44590.98,245581,75.73,15807737.5,9306805453,592.18
12.69,8003788,2.01893E+11,58556,0,0.88,252030.11,78493.21,2241996.82,393099,1869.63,241037,1254520.74,949947.25,148145220,4.23,15780612.33,0.64,152251392.8,45482.48,233704,75.28,15805850,9548313985,588.77
9.81,7992529,2.01893E+11,59612,0,0.84,233934.96,78383.02,1974802.12,411266,1585.84,230087,1495388.72,1137218.25,147911516,4.98,15361103.59,0.83,141320110,52364.13,236291,86.68,15804300,9547377630,592.69
8.05,7982245,2.01893E+11,51099,0,0.76,260800.45,78257.81,1875748.71,345480,1300.09,232542,1485352.56,1101643.4,147675225,5.9,20475426.29,0.73,154550349.7,39694.65,192414,66.98,15802450,9364531870,594.27
6.65,7972942,2.01893E+11,57042,0,0.61,198726.12,78144.1,1521422.44,342340,1176.95,187174,1676039.71,1232269.96,147482811,6.43,24272426.91,1.08,117085456.3,35314.51,196551,59.93,15800600,9309397508,588.23
6.91,7963235,2.01893E+11,63889,0,0.7,273623.66,78040.98,2291567.35,381030,1350.55,193599,1696112.04,1223918.39,147286260,5.52,16566325.51,0.79,157782352.5,42991.55,228244,74.55,15798525,9110061456,576.55
7.48,7953019,2.01893E+11,61549,0,0.78,363684.39,77922.5,3004674.78,387986,1515.26,225242,1535533.39,1102137.72,147058016,4.92,24001987.5,0.54,209474938.5,40052.17,231835,69.53,15796412.5,9098417672,577.31
7.5,7942210,2.01893E+11,64995,0,0.79,363680.12,77803.05,2517778.74,403778,1461.6,227597,1686075.87,1187784,146826181,4.99,48103787.92,0.59,205115591.3,43252.44,245549,76.68,15794500,8908098000,565.05
8.33,7930745,2.10798E+11,62768,0,0.86,528295.18,77669.74,3536817.41,412309,1627.43,243031,1555605.72,1174458.55,146580632,4.83,57403494.65,0.38,319085008.1,49378.32,252252,81.75,15792425,9538466776,515.06
8.34,7917882,2.13493E+11,59343,0,0.81,286578.77,77536.4,1726830.89,402353,1470.9,249886,1623753.77,1158954.11,146328380,5.33,39937694.38,0.69,173391619.3,44275.62,225049,73.17,15790500,9553884120,606.32
7.88,7905647,2.13493E+11,50449,0,0.79,234107.28,77411.83,1858564.33,344751,1248.4,223007,1634366.54,1205755.02,146103331,6.48,38521947.4,0.85,146181270.1,45307.67,192254,72.55,15788587.5,9858709807,628.01
11.41,7893747,2.13493E+11,51901,0,0.87,156642.55,77289.47,1878531.69,364415,1676.33,190326,1262919.6,979638.82,145911077,5.09,11399491.45,0.99,102541348.1,43021.93,199484,65.72,15786662.5,10334265006,654.73
10.36,7882776,2.13493E+11,58742,0,0.82,227449.12,77185.92,2139879.12,358940,1574.24,197597,1560077.15,1216861.96,145711593,5.43,16612345.86,0.83,149891245.8,47624.67,231414,72.26,15785175,10402588177,656.88
10.3,7870956,2.13493E+11,58240,0,0.87,258185.15,77065.03,2487467.29,393901,1729.53,229402,1453949.46,1126800.22,145480179,4.94,16449698.25,0.69,169387536.7,47474.69,236946,72.36,15783337.5,10354974234,655.32
11.63,7859275,2.13493E+11,59044,0,0.92,258845.18,76945,2515469.55,372678,1840.64,234472,1358434.53,1056015.09,145243233,4.66,27438393.38,0.64,169779142.3,49136.91,235603,74.91,15781637.5,10351333853,654.98
10.65,7846764,2.13493E+11,58434,0,0.92,271397.09,76827.01,2310580.41,403997,1842.42,232995,1369047.3,1058492,145007630,4.63,30492846.55,0.62,177602256.8,46327.77,237673,70.79,15780037.5,10326456540,655.06
9.91,7835149,2.13493E+11,57586,0,0.91,208032.78,76707.94,1930722.47,394635,1822.21,234239,1400885.61,1083868.56,144769957,4.67,22293453.09,0.82,136159538.3,45728.93,240533,69.86,15778425,10327136947,654.69
9.98,7824850,2.13493E+11,42824,0,0.79,197365.69,76587.73,1865551.59,352244,1480.32,237540,1337208.99,1044634.82,144529424,5.76,23219394.38,0.82,130573193.9,34057.56,186521,51.47,15776787.5,10437607074,661.41
9.8,7815620,2.13493E+11,48765,0,0.82,175261.83,76487.6,1834612.75,332946,1494.62,184338,1390272.84,1073869.3,144342903,5.67,22033362.32,0.96,114656292,39272.68,195796,60.03,15775237.5,10320160373,655.84
10.51,7805180,2.13493E+11,55532,0,0.86,250316.54,76379.35,2421306.2,368179,1716.31,193971,1369047.3,1049710.54,144147107,4.91,36015630.81,0.67,162347801.7,42281.48,221404,65.19,15773600,10230283752,651.58
9.78,7794814,2.13493E+11,58341,0,0.8,209345.48,76267.9,2207379.88,364285,1636.13,218874,1411498.38,1108239.16,143925703,5.26,19396531.87,0.82,139216838.4,40177.41,217606,60.41,15771987.5,10488529407,664.88
8.71,7784628,2.13493E+11,54990,0,0.79,251060.14,76160.26,2456917.48,378815,1516.19,215360,1591915.46,1253687.59,143708097,5.68,21835386.17,0.77,167509836.8,42831.11,227429,64.19,15770325,10522118543,665.64
9.8,7773839,2.13493E+11,57608,0,0.86,351789.34,76040.45,2539145.56,373620,1735.51,224494,1358434.53,1084448.36,143480668,5.05,18855335.64,0.47,237841255.9,41824.04,222146,61.86,15768450,10660891361,672.84
7.95,7762999,2.13402E+11,51512,0,0.82,290402.48,75930.27,2274871.73,384160,1515.61,219576,1581302.69,1260663.03,143258522,5.75,30616321.58,0.66,196352735.7,40361.58,225827,59.69,15766850,10660597959,673.2
7.26,7752577,2.13399E+11,41843,0,0.7,237589.95,75808.04,2055306.59,330330,1147.73,222808,1580609.59,1266649,143032695,7.59,26346610.59,0.8,161580179,32557.41,171013,47.87,15765000,10721461200,675.45
7.76,7742281,2.13399E+11,47526,0,0.68,195758.01,75702.35,1965918.49,356533,1160.45,165887,1665474.54,1302095.02,142861682,7.32,13030366.55,1.02,129816925.1,33605.55,182192,50.67,15763137.5,10453324633,662.15
8.98,7732453,2.13399E+11,54377,0,0.79,281068.3,75594.26,3349411.14,367739,1600.59,178573,1432095.94,1127082.34,142679490,5.38,26928546.83,0.62,187503475.3,36841.47,216081,55.22,15761175,10514437454,664.57
9.23,7715094,2.13399E+11,53961,0,0.79,248982.07,75487.58,2136183.92,367953,1553.9,212927,1506352.77,1175290.03,142463409,5.49,34318017.31,0.73,164674255.3,38613.99,220655,58.38,15759487.5,10423167438,658.83
10.73,7703745,2.13399E+11,56325,0,0.81,285567.98,75374,2266429.11,367252,1677.63,218539,1379055.35,1070321.94,142242754,5.06,53026862.77,0.58,187860898,35233.5,218093,53.55,15757725,10366219391,657.45
9.26,7692841,2.13399E+11,54288,0,0.77,285684.82,75267.57,2314128.38,379937,1531.7,215689,1516960.89,1213263.1,142024661,5.69,48343367.13,0.64,193691457.4,34693.7,219034,51.17,15756112.5,10682486714,672.76
7.96,7681746,2.13399E+11,51775,0,0.79,256591.77,75156.63,2224457.95,395742,1525.09,216859,1516960.89,1162507.11,141805627,5.49,26402272.48,0.71,166782085.8,37267.31,218089,57.33,15754325,10240153707,647.98
6.79,7670138,2.13399E+11,41726,0,0.58,158229.32,75043.19,1522989.68,325550,1042.35,215257,1654866.42,1267110,141587538,7.94,28357316.1,1.25,102817416.2,25057.02,162608,38.56,15752537.5,10235998868,648.09
7.68,7659937,2.13399E+11,47722,0,0.65,216545.87,74951.8,1891222.92,355380,1244.32,159319,1580609.59,2036093.74,141424930,11.14,78574448.68,1.46,141090463.3,30883.73,185405,47.4,15750587.5,10262295286,651.86
9.19,7649266,2.13399E+11,52612,0,0.77,290689.62,74853.75,2290691.94,363919,1453.11,182331,1538177.12,2401373.19,141239525,11.56,46643049.37,1.26,192407460.7,37899.62,210701,57.25,15747450,10423237155,659.55
8.75,7637271,2.13399E+11,56175,0,0.82,331850.07,74740.67,2848551.12,364414,1571.1,208475,1463920.3,2195264.88,141028824,10.28,93994828.71,1.05,211036735.6,36120.53,216812,56.79,15743825,10012128071,636.35
9.56,7625562,2.13399E+11,56811,0,0.79,271525.3,74627.19,2039637.04,373956,1533.5,214306,1485136.53,2367306.17,140812012,11.19,27360174.45,1.3,183599980.7,37648.65,214691,55.67,15740400,10643343672,673.78
8.51,7613302,2.13399E+11,56739,0,0.78,293248.26,74515.54,2054743.9,383808,1482.47,212915,1538177.12,2420500.04,140597321,11.43,31161665.02,1.25,195754949.9,37297.89,214959,55.87,15736900,10505010226,666.48
7.63,7601460,2.09558E+11,55851,0,0.73,241008.68,74401.11,2599568.95,403350,1416.55,211423,1601825.83,2555599.5,140382362,12.12,33361880.2,1.58,163158062.2,37332.66,213900,55.14,15733275,10651112510,676.32
8.25,7589736,2.09453E+11,46383,0,0.61,230927.27,74289.47,1737085.84,352911,1150.17,211618,1603443.84,2541313.4,140168462,14.51,57134569.79,1.68,152391217.7,30007.33,177127,45.47,15729500,10380054345,658.41
8.09,7579535,2.09453E+11,51830,0,0.69,241080.77,74194.81,2151502.29,344995,1334.73,172215,1551383.97,2625265.08,139991335,13.38,45483640.65,1.56,169860690.5,37290.97,198875,52.92,15725650,11079978477,701.71
8.16,7570086,2.09453E+11,57982,0,0.75,290271.62,74091.29,2071603.87,375377,1340.18,194563,1634679.75,2649743.25,139792460,12.77,61281896.96,1.37,195860775.9,39710.1,210409,58.85,15721925,10608368894,675.18
9.43,7559711,2.09453E+11,61053,0,0.79,337666.89,73973.26,2084880.76,402792,1546.4,206976,1561795.94,2538866.97,139582051,11.11,66687600.54,1.12,228428274.7,42283.35,231960,62.5,15718050,10633103645,671.4
9.88,7549230,2.09453E+11,58261,0,0.76,311685.48,73853.64,1988551.27,371774,1535.01,229114,1520148.05,2340735.09,139350091,10.6,68912927.9,1.19,199609619.2,39504.92,224112,61.68,15714300,10063752006,637.95
8.69,7536971,2.09453E+11,59049,0,0.76,315477.27,73742.01,1867643.4,428929,1429.91,220971,1551383.97,2418860.27,139125979,11.52,55881769.63,1.19,204747904.5,37971.31,213058,58.5,15710650,10196368957,646.37
8.91,7525984,2.09453E+11,55294,0,0.77,316891.76,73628.53,2170091.79,379861,1476.38,210637,1530560.02,2386530.51,138912921,11.16,59731341.43,1.17,205564516.7,40079.08,217029,61.78,15706950,10188941396,646.7
7.04,7514984,2.09453E+11,49930,0,0.76,258901.34,73514.29,1821174.88,388840,1250.03,214892,1530560.02,2297205.75,138695892,12.68,50909007.76,1.44,161836641.2,34404.94,183755,55.03,15703275,9815960170,627.39
7.78,7504310,2.09453E+11,62887,0,0.79,233794.12,73402.01,2173917.1,409197,1271.07,181319,1728387.51,2760622.54,138512137,13.27,64948673.82,1.8,155484784.1,41508.38,210998,62.41,15699625,10441035606,664.9
11.25,7486653,2.09453E+11,59293,0,0.94,332485.11,73269.64,2799621.35,437104,1837.59,208260,1353556.48,2149986.77,138301139,9.18,117308802.5,0.99,219410250.6,49109.82,238888,74.41,15695575,10357666898,660.6
9.78,7476162,2.09453E+11,65830,0,0.91,487129.61,73147.03,3159340.64,431633,1723.57,235758,1457676.21,2193393.94,138062251,9.27,145480129.3,0.73,304840842.5,47124.46,241300,75.3,15692350,9820115707,624.54
12.63,7464378,2.09453E+11,64187,0,0.94,487842.33,73018.26,2712263.67,422909,1826.67,237794,1343144.51,1909240,137820951,8.27,106868002.1,0.67,287826976.7,46521.61,235641,78.85,15688850,9256421500,587.45
9.56,7451927,2.06307E+11,73034,0,0.91,467412.09,72896.27,2849547.25,468641,1665.53,232368,1551383.97,2506373.5,137585310,10.29,149642818.4,0.81,314077556.9,51262.51,248164,76.28,15685625,10539955719,665.95
8.59,7434197,1.96061E+11,0,0,0.78,292302.47,72759.95,2647568.48,465928,1520.32,245266,1598387.66,3057429,137337146,12.46,36207387.18,1.42,217443810.7,57110.04,249334,76.77,15681900,11665765410,729.19
6,7420737,1.96061E+11,0,0,0.72,201638.94,72631.98,2011496.98,414283,1233.32,247342,1725089.12,3392968.32,137087812,15.75,40868096.62,2.22,154471559.7,48372.96,218298,63.14,15677800,12010449024,760.81
7.75,7403194,1.96061E+11,0,0,0.86,274046.63,72503.99,2345533.81,423334,1486.1,215883,1549656.33,3016479.89,136869514,12.98,85041797.51,1.47,207754751.1,53689.14,236291,70.82,15673375,11881985588,754.36
